,username,text,retweet_count
176,krupukrenyahhh,"RT @septian: Sekadar mengingatkan: hasil uji klinis fase 3 Sinovac belum ada, dan selama hasilnya belum ada, @BPOM_RI belum dapat mengevalu…",0
177,ZandiHendra,"RT @AndiArief__: https://t.co/WVWOOFPtQV

PD mendorong Presiden Jokowi membentuk TPF guna mengusut insiden tewasnya 6 pengikut Habib Rizieq…",0
178,Behrouz45,@BL3H0_212 @jokowi ALLAHU AKBAR...,0
179,abcd2878,"RT @AndiArief__: https://t.co/WVWOOFPtQV

PD mendorong Presiden Jokowi membentuk TPF guna mengusut insiden tewasnya 6 pengikut Habib Rizieq…",0
180,gondrong373c,"RT @jokowi: Semenjak dari awal, saya mengingatkan para menteri Kabinet Indonesia Maju: jangan korupsi!

Karena itulah, terkait penetapan Me…",0
181,eviagustin1444,"RT @Mulalt_: Utas

"" Mereka Lansung Menembak Saya Dari Jarak Dekat ""
__
Peristiwa Paniai 8 Desember 2014 Masih tersimpan hangat,
Pelanggara…",0
182,Lin11W,RT @ExposeLies2: @deborahskyrim @FreeWestPapua @geiger_harald @robertocgatti @gteasts @Cutwitts @hans_nich @XposeTrophyHunt @Lin11W @hargru…,0
183,DhiyaulhaqStory,"@MayaWidaningsi1 @aagym JANGAN NGOMONG SEANDAINYA-SEANDAINYA.

Klo ngomongin seandainya bakal panjang ceritanya, sa… https://t.co/1tLeIDDCVs",0
184,adiristantoi,"lah opo salahe silaturahmi? kok dihujat? sombong kabeh, berasa jadi langit, sumbu pendek!!! #longlivecaknun❤️",0
185,didi_405,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
186,dedenlazuardi,"Ya jelas dong, semua tahu muaranya ke mana",0
187,1amrizkyananda,"RT @KontraS: Extra judicial killing sangat berbahaya bagi keamanan &amp; hak hidup kita semua.

Kepolisian apalagi Negara (cc: Presiden @jokowi…",0
188,Wahyonoeltech,"RT @CNNIndonesia: Bentrok Polisi-FPI, KAMI Desak Jokowi Bentuk Tim Independen https://t.co/DpylvsNsgf",0
189,ZandiHendra,"RT @idtodayco: Pesan Ke Moeldoko, Nasir Djamil Minta Jokowi Bentuk Tim Pencari Fakta Kematian 6 Jemaah FPI
https://t.co/njLcbNvloh",0
190,53Sakti,"RT @SammiSoh: Mari kita buyarkan papan catur @jokowi ... kelamaan mikir drpd action

Ini pemikirannya:
1. Legacy (nama baik, pencitraan)
2.…",0
191,green_lantern00,@Bengkeltanah2 @jokowi @DivHumas_Polri @CCICPolri @Puspen_TNI @tni_ad @TNIAL @tni_ad @TNIAL @tni_au @korbrimob… https://t.co/stw45OJo6b,0
192,RoellyRosuli,"RT @BudiGun96970393: Abah kira tak penting dilakukan dialog 4 mata.

Menurut kalian penting gak sih? https://t.co/bwQeVVQkoe",0
193,twitekonly,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
194,Barakobame1,"@_x_ADF_x_ @Pak_JK @jokowi Ayo dukung @Pak_JK Jadi jubir MRS
#JKjubirRijieq",0
195,dji_sam_soe_234,@KompasTV Jangan mau dijerumuskan oleh cak nun ya pak @jokowi  .  Inga-inga caknun antheknya cendana.,0
196,Alexand39312118,"@CNNIndonesia Yakin Jokowi gak akan mau..
HRS bukan Prabowo...
HRS gak bisa basa basi dlm kemungkaran ..
Dan Jokowi… https://t.co/2BDZIoOu72",0
197,prof_0kator,RT @jansen_jsp: https://t.co/ZGAZM4ykaz,0
198,Irfan__27,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
199,daien___,RT @CieGelisah: SEMENJAK DARI AWAL https://t.co/AUpjZDqrY9,0
200,AbdRohm58863303,RT @jansen_jsp: https://t.co/ZGAZM4ykaz,0
201,himnk3,"NU n MUI moga2 kedepan bs BERKOLABORASI terus, DUKUNG PEMERINTAH pres @jokowi",0
202,maspras02,"@RachlanNashidik @jokowi justru jika si pakde bersikap, malah tambah besar fitnah nya",0
203,leoranger382,"Indonesia and I do not need dogs @prabowo, @jokowi   and Luhut in the concentration of indopacific allied missions.… https://t.co/yqLIT8gaoA",0
204,azkarmdn,"Duh gusti, teringat puja-puji kawanku beberapa tahun lalu terhadap anak-anak Pak Jokowi yg tak tertarik dunia polit… https://t.co/oWvwV1pIQx",0
205,dyckbala,"RT @CNNIndonesia: Bentrok Polisi-FPI, KAMI Desak Jokowi Bentuk Tim Independen https://t.co/DpylvsNsgf",0
206,RoellyRosuli,"@BudiGun96970393 Pak Jokowi masih banyak kerjaan yang lebih penting dan berguna bersama Rakyatnya, abaikan saja",0
207,RiefSimamora,"Sehat selalu pakde @jokowi 
#RameDiTwitter",0
208,Achmad63421431,@KanjengRatuAyu1 @jokowi 👍👍👍👍,0
209,MohamadChori,"RT @Stakof: nDereaken dawuh CN~
🙏
https://t.co/TMdBnWBL4z",0
210,hendrihasibua10,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
211,ahim_abah,Jangan harap.....,0
212,rdhtk,"RT @msaid_didu: Kasus FPI, KAMI desak Jokowi bentuk Tim Independen pencari fakta https://t.co/uVqODM9Hh4",0
213,Aledoan76845706,"RT @geloraco: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/cH9fYIitgj",0
214,hendrihasibua10,"RT @RachlanNashidik: Sebagai Presiden terpilih di negara demokrasi, Pak @jokowi mestinya memahami: hak warga negara mengatasi preferensi da…",0
215,azkarmdn,"Duh gusti, teringat puja-puji kawanku beberapa tahun lalu terhadap anak-anak Pak Jokowi yg tidak tertarik dunia pol… https://t.co/PPexAa17cL",0
216,Bengkeltanah2,@green_lantern00 @jokowi @DivHumas_Polri @CCICPolri @Puspen_TNI @tni_ad @tnial @TNI_AU @korbrimob @penkopassus… https://t.co/u7yBEODUfr,0
217,BudiEmEm,"RT @yusuf_dumdum: Dilaog gimana, cak? Kan kata Rizik Jokowi Presiden ilegal.🙄

https://t.co/rBruKtbNOM",0
218,sandyadiwantara,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
219,AdeCand65866045,"RT @geloraco: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/cH9fYIitgj",0
220,VSIglory,"RT @idtodayco: Pesan Ke Moeldoko, Nasir Djamil Minta Jokowi Bentuk Tim Pencari Fakta Kematian 6 Jemaah FPI
https://t.co/njLcbNvloh",0
221,EkiSyahreza1,RT @jansen_jsp: https://t.co/ZGAZM4ykaz,0
222,bffb300aff02425,"RT @RD_4WR1212: ANDI ARIFmembandingkan pemerintahan Jokowi dan SBY dlm menangani gejolak di tengah masyarakat. Baca Juga: Baru 20 Tahun, 6…",0
223,sentolormu,RT @michaltniel: Tolong pak @jokowi &amp; mentri kesehatan or whoever yg perlu tau ini sebenarnya di Maluku bener ga sih ada #COVID19 ??? Kenap…,0
224,AAldhiaz,Dimana hati nurani dan empatimu pak @jokowi setelah 6 WNI mati ditangan aparat sendiri..?? Sungguh tragis negeri ini..!!,0
225,ariwiant,RT @kimochiii_: Hello @KontakBRI @BANKBRI_ID @kemenkopukm cc. pak @Jokowi  saya mau melaporkan banyaknya kasus kesalahan input data pada Ba…,0
226,los_gringos25,"RT @BULLFRONT: Om @jokowi, usulan Cak Nun agar anda bertemu 4 mata dengan Rizieq nggak perlu digubris.

Cara Polri dalam menghadapi orang-o…",0
227,Pancasila_Final,"RT @OpiniRakyat2: @tawajkt @Reiza_Patters Hemmmm
Piye pakde @jokowi @mohmahfudmd 
Bikin surprise untuk mentri @kkpgoid dan @KemensosRI 
Jad…",0
228,ana_NFN,"RT @DivaCatrii: @jokowi  gas pol infrastruktur

Infrastruktur sangat berkaitan dengan penyerapan ketenagakerjaan... https://t.co/nJscQ6xKt7",0
229,lampau_masa,@fadlizon Sebelumnya anda mengatakan pemerintahan Jokowi planga plongo sekarang anda mengatakan pejabat pemerintah otoriter zon zon,0
230,GUSBENSOK,"RT @EnggalPMT: Enak bgt hidup loe, nyari muka didepan Jokowi atas kematian 6 warga negara.",0
231,alisyarief,@jokowi Saya tdk didengar,0
232,luthfinest_,"RT @elisa_jkt: Btw 2 hari lalu, @washingtonpost menerbitkan artikel tentang Sinovac:
1. CEO perusahaan pernah terbukti menyuap BPOM nya Cin…",0
233,maspras02,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
234,kimtav_3,RT @michaltniel: Tolong pak @jokowi &amp; mentri kesehatan or whoever yg perlu tau ini sebenarnya di Maluku bener ga sih ada #COVID19 ??? Kenap…,0
235,green_lantern00,@Bengkeltanah2 @jokowi @DivHumas_Polri @CCICPolri @Puspen_TNI @tni_ad @tnial @TNI_AU @korbrimob @penkopassus… https://t.co/qd6M14jVgj,0
236,ana_NFN,"RT @DivaCatrii: @jokowi  pro nasib perani

Hasil panen yg melampaui nilai komoditi adalah harapan pemerintah dan perani untuk kesejahteraan…",0
237,Ssunarno65,@Raydhim @ronavioleta @jokowi yang sampah busuk itu elo MAHO...,0
238,ariwiant,"RT @kimochiii_: Namun ntah admin pihak mana yg mengantuk atau ceroboh saat input data, yang berakibat pada terkatung-katungnya nasib peneri…",0
239,DsSupriyady,"Gak akan nyambung...HRS ilmunya terlalu tinggi utk dialog dg dia!

 https://t.co/GFIAPTiUc9",0
240,bakoelbakpaw,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
241,ariwiant,"RT @kimochiii_: Padahal ""kunci""nya pada bantuan ini ada pada NIK peserta, bukan NAMA. Tapi pihak BRI tetap ngotot tdk mencairkan walau pese…",0
242,Ranyas5,@CNNIndonesia Btul skli.. Sekelasnya pak @jokowi  mau ktmuan dgn manusia tukang porno mulut kotor katain orng lonte… https://t.co/Dqr4I3h1tB,0
243,ariwiant,"RT @kimochiii_: Penerima yg ditolak pencairannya oleh BRI diarahkan ke DinKop UMKM, lalu Dinas Koperasi menyarankan ke Dukcapil, Dukcapil b…",0
244,ariwiant,"RT @kimochiii_: Tidak jelas siapa yg bertanggung jawab dlm hal ini, semua buang badan, semua saling tuding. Come on guys, tetap yg dirugika…",0
245,me_zams,"RT @_Ahmadyu: Pantauan di lapangan menunjukan tingginya tingkat kesadaran masarakat soal pencoblosan pilkada serentak 2020
#AyoBesokNyoblos…",0
246,ariwiant,"RT @kimochiii_: Mohon perhatian dan tanggung jawab bapak2 sekalian, karena kecerobohan salah input nama pada NIK ini masyarakat jadi susah…",0
247,me_zams,"RT @_Ahmadyu: KPU pihaknya berharap kerja sama dari berbagai pihak untuk menegakan aturan prokes saat pencoblosan pilkada serentak
#AyoBeso…",0
248,alif_jibril07,"RT @geloraco: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/cH9fYIitgj",0
249,ariwiant,"RT @kimochiii_: Semoga masalah ini cepat diselesaikan, kasihan masyarakat  dioper sana sini seperti bola pingpong- HANYA KARENA KECEROBOHAN…",0
250,lycorise_blue,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
251,ariwiant,RT @kimochiii_: Oya silahkan bapak2 @KontakBRI @BANKBRI_ID @kemenkopukm cc. pak @Jokowi yang terhormat mungkin bisa luangkan waktu utk baca…,0
252,Dawaaamm,"@JokiKaka @aqibus2 @dwikimic @FiersaBesari hah, joko? jokowi?",0
253,me_zams,"RT @AristonoHerawan: Ayo untuk semua daerah yg akan melaksanakan Pilkada serentak,kita sukseskan gelaran Pilkada ini dgn tdk mengabaikan pr…",0
254,bibin_bey,"RT @LisaAmartatara3: Masih Elu sengsara dgn cicilan ojol elu @Raydhim ??? Penghina Ulama rerata hidup sempit,  Makanya Tobat..",0
255,lalaki_langit83,RT @jansen_jsp: https://t.co/ZGAZM4ykaz,0
256,ElFaruq32116118,RT @jansen_jsp: https://t.co/ZGAZM4ykaz,0
257,Budi201932,@LSuryadi OKE.. Jokowi salah besar kalo mau dialog dg HRS sebab bagai lupakan KURANGAJAR HRS thd Pemerintah sejak 2… https://t.co/BH5s33RUzD,0
258,Anjeng_four,"RT @cecan_geulis: Pak @jokowi gas pol infrastruktur.

Jelas banyak manfaat dari program infrastruktur 2021, selain untuk pemulihan ekonomi…",0
259,Polimercia1,@jokowi Anaknya tiga pak? Ini apa ndak ikut KB,0
260,ACilebut,"RT @EnggalPMT: Enak bgt hidup loe, nyari muka didepan Jokowi atas kematian 6 warga negara.",0
261,Jokowi_FClub,SIMAK! Empat Pesan Penting Satgas Penanganan COVID-19 ‘Pilkada Aman Dan Bebas COVID-19’ https://t.co/cgYtGQb9Bn… https://t.co/bZvo3onjkt,0
262,Anjeng_four,"RT @cecan_geulis: 4 major projects 2021 bertujuan untuk mengurangi angka pengangguran dan kemiskinan.

Pak @jokowi Gas Pol Infrastruktur 👍…",0
263,rian_wicaksono_,"RT @Mulalt_: Utas

"" Mereka Lansung Menembak Saya Dari Jarak Dekat ""
__
Peristiwa Paniai 8 Desember 2014 Masih tersimpan hangat,
Pelanggara…",0
264,JumardiDaeng,"RT @FaGtng: Hey....
Lu siapa ...??? 
Ngapain Presiden RI dialog sama pemimpin #FPITeroris ..???
https://t.co/yQij6eBmOs",0
265,muzaniahmad_,"Mbah Nun seharian trending mung goro2 ngusulno musyawarah, dibully tetep 😆

______ yang bully lupa kalo dilain hita… https://t.co/1uy6GMAndU",0
266,panjimiftahu_z,Seharusnya bentrok yang menewaskan 6 oknum FPI bisa dihindari. Coba kalau yang jemput Rizieq Shihab bukan polisi sa… https://t.co/WyHq73BBOI,0
267,AbdRohm58863303,"RT @EnggalPMT: Enak bgt hidup loe, nyari muka didepan Jokowi atas kematian 6 warga negara.",0
268,Ilham_Muzhar,"RT @CNNIndonesia: Bentrok Polisi-FPI, KAMI Desak Jokowi Bentuk Tim Independen https://t.co/DpylvsNsgf",0
269,Anjeng_four,"RT @cecan_geulis: Perkenalkan, Ini Lima Juru Bicara Vaksinasi Covid-19 https://t.co/m1lGsDd141 

Yang belum tau, kenalin dulu ya..😃
Dukung…",0
270,viianiza,"Panutankuuuuu!
Gua sempet kaget si cak nun ngeluarin  pernyataan mengenai hal ini di media. Berarti emang beliau ud… https://t.co/sZl8pP4KCH",0
271,aggaalbugisi,"RT @beritaislamorg: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda"" https://t.co/myAeYfxUjU",0
272,KelanaBuana3,"RT @Bams3636: @RamliRizal @SikumbangAprial Ini om linknya di youtube. Gurita bisnis keluarga jokowi &amp; Lbp. 
https://t.co/NAhF3xSVDI",0
273,simblperlawanan,#SayaPercayaFPI,0
274,Anjeng_four,"RT @cecan_geulis: Aulia Giffarinnisa namanya, dokter cantik ini sudah bulat tekadnya untuk menjadi relawan di garda terdepan, dengan begitu…",0
275,Soeparn02312841,RT @caknundotcom: Sambil menunggu Presiden mengucapkan belasungkawa atas meninggalnya enam (6) rakyatnya: sekarang saatnya terjadi Dialog 4…,0
276,robidarmawan726,"RT @4yuAnggraini: Pernyataan sikap UAS

Tidak ada agama apapun yg membenarkan PEMBUNUHAN tanpa sebab yg jelas

Mendorong KOMNAS HAM bertind…",0
277,cantcoet,"RT @OposisiCerdas: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/gKvW5QOtkT",0
278,seruanhl,"RT @GoenHpm_: Ingat pesan Ibu utk selalu 3M saat di TPS dan dimanapun

dan ingat pesan @Dodit_Mulyanto utk pilih yg jujur jgn yg money poli…",0
279,Barakobame1,"@azul93gride @_x_ADF_x_ @Pak_JK @jokowi Ayo dukung.. 
#JKjubirRijieq",0
280,r1yaditom80,@Raydhim @jokowi Ntar dibantu 2024 klo anaknya nyapres,0
281,SegafMustofa,"RT @geloraco: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/cH9fYIitgj",0
282,Anjeng_four,"RT @cecan_geulis: Presiden Jokowi Gas Pol Infrastruktur.
 
Sudah diresmikan Pemerintah 27 November 2020 dan sekarang sudah 100% rampung.

P…",0
283,NcangBeni,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
284,SINDOnews,"Penembakan Anggota FPI, Cak Nun Sarankan Jokowi-Habib Rizieq Bicara 4 Mata
#Nasional #bukanberitabiasa 

https://t.co/B7YZl8f2im",0
285,AdeCand65866045,"RT @CNNIndonesia: Bentrok Polisi-FPI, KAMI Desak Jokowi Bentuk Tim Independen https://t.co/DpylvsNsgf",0
286,hscardigann,"kalo wilbur punya im sorry boris aku punya im sorry jokowi
kalo wilbur punya since i saw vienna aku punya since i s… https://t.co/Gg2dLWktHU",0
287,justgge,"RT @tjapoenglaut: Waktu kasus Sigi diam seribu bahasa... 
Prestasi nya tidak cukup tinggi untuk di terima sebagai pemimpin bangsa sehingga…",0
288,RiyadiYadi3,"RT @EnggalPMT: Enak bgt hidup loe, nyari muka didepan Jokowi atas kematian 6 warga negara.",0
289,BROTHER_JO,"GAE   OPO
GA PENTING  CAK",0
290,los_gringos25,@BULLFRONT @jokowi diluar aja kalo kita di suruh angkat tangan atau tiarap gak dilakukan 10 detik tembak. polisi ki… https://t.co/b9XKPruCiv,0
291,langitgelap95,RT @grossofx_: Kepala Negara kok disuruh dialog dgn pimpinan ormas? Kepala Negara itu yg milih seluruh rakyat. punya kekuatan hukum dan dil…,0
292,Joranpulungan,"RT @geloraco: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/cH9fYIitgj",0
293,Raja_niel,"Iya sarat kepentingan ,mungkon cak nun minta di jadikan dewan pertimbangan presiden. Tolong lah pak  @jokowi  😝😝😝😝",0
294,ajiasmoro18,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
295,Hartnq1,RT @ArmCyb: Cc @mohmahfudmd @jokowi,0
296,Husna25425363,RT @jansen_jsp: https://t.co/ZGAZM4ykaz,0
297,TAUFIK66154894,"Harusnya MUI yg dialog dg HRS dan para ulama lainnya tuk menemukan solusi terbaik,krn perbedaan itu berasal dr pemi… https://t.co/14q60DYLU7",0
298,adninarmas29,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
299,ErnaZahra,RT @wanz99_rif: @KompasTV Kasihan banget ni @Pak_JK semakin tua semakin berambisi. Napsu Gede tapi Tenaga Lemah. Dia lupa kalo dulu gak dig…,0
300,WulanWulandra,Pertamina kebut kilang demi @jokowi pulihkan ekonomi. https://t.co/YET5O7rZmg,0
301,retweetteroosss,RT @jansen_jsp: https://t.co/ZGAZM4ykaz,0
302,tjhinfar21,"RT @semiaji_w: * #PREET !*
https://t.co/dZxUDIqKtb",0
303,soeltan,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
304,itislolyes,"RT @BudiGun96970393: Abah kira tak penting dilakukan dialog 4 mata.

Menurut kalian penting gak sih? https://t.co/bwQeVVQkoe",0
305,clingyh0man,bingung😅,0
306,galiehSmanda,"Pengamat masalah sosial ini 
Tetap mendukung langkah KPK
Untuk memproses karena sesuai
Arahan presiden @jokowi
Meni… https://t.co/wsCwHhztqK",0
307,MJtuhMasJoko,RT @tvOneNews: Cak Nun Dorong Dialog Empat Mata Presiden Jokowi dengan Rizieq Shihab | tvOne Minute https://t.co/jthb3J5aoI,0
308,abdulkarimzb,"@TeddyGusnaidi @jokowi @Dr_Moeldoko @prabowo @mohmahfudmd yah Ted,

sadar diri influence loe sama cak nun bumi lang… https://t.co/AiiACmFFDJ",0
309,Prima_Rahardi,"RT @Mulalt_: Utas

"" Mereka Lansung Menembak Saya Dari Jarak Dekat ""
__
Peristiwa Paniai 8 Desember 2014 Masih tersimpan hangat,
Pelanggara…",0
310,AbdRohm58863303,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
311,alisyarief,@RachlanNashidik @jokowi Hrs dimaklumi saja. Jgn terlalu berharap. Memang segitu adanya.,0
312,Fulan20291159,"@Indocafe99 @CeciliaSuwanda1 @RD_4WR1212 lo mau orang2 itu dihukum gimana?? Udahlah, kalo ketetapan Allah Jokowi me… https://t.co/n3HvSaL3AY",0
313,HarSastropawiro,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
314,Rockslashjeffry,"Di Jakarta saat ini bagaikan bumi dan langit perbedaannya, tanpa kepemimpinan Pak. Jokowi dan Ahok ketika beliau me… https://t.co/TfXos08zop",0
315,boedjenk,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
316,galiehSmanda,"Dengan tetap menghormati proses
Hukum sedang berjalan di KPK
Pengamat sosial minta @KemensosRI program Bansos
Tetap… https://t.co/83pvNDMQWt",0
317,02Trus,"RT @geloraco: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/cH9fYIitgj",0
318,galiehSmanda,"Sekjen @KemensosRI Hartono Laras mengatakan realisasi anggaran 97% program Bansos
Tetap aman @jokowi https://t.co/SPkI98E6oc",0
319,Aauliiaaa1,"RT @Mulalt_: Utas

"" Mereka Lansung Menembak Saya Dari Jarak Dekat ""
__
Peristiwa Paniai 8 Desember 2014 Masih tersimpan hangat,
Pelanggara…",0
320,haidar_rahmat,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
321,Reus082,Dukung.,0
322,Anjeng_four,Siap,0
323,Wan41722114,RT @hnurwahid: Nasir Djamil anggota @FPKSDPRRI sampaikn usulan langsung ke Moeldoko (KSP) agar Presiden @jokowi unt bentuk Tim Pencari Fakt…,0
324,ayhi28,Emang dia sapa? Ngelawak aja deh,0
325,dedenlazuardi,"RT @CNNIndonesia: Bentrok Polisi-FPI, KAMI Desak Jokowi Bentuk Tim Independen https://t.co/DpylvsNsgf",0
326,Anjeng_four,Sip,0
327,dyckbala,RT @tvOneNews: Cak Nun Dorong Dialog Empat Mata Presiden Jokowi dengan Rizieq Shihab | tvOne Minute https://t.co/jthb3J5aoI,0
328,richie_aziz,https://t.co/L67ReLlKXp,0
329,uwin27,Gak akan peduli dia mah,0
330,HasanZulfahmi,"RT @Brigade01Arwan1: Gus Menteri @halimiskandarnu  dan Pak Gub Ganjar  @ganjarpranowo Gayeng Pollll  Soal #SDGsDesa 
@jokowi
@cakimiNOW
@im…",0
331,AWardana79,"@QaillaAsyiqah itu dandim ngapain di situ?
apa @tni_ad sudah ikut nangani masalanya polri.. 
sungguh kejam rezim in… https://t.co/aZie8yTo5s",0
332,umam_chaerul,"RT @MCAOps: Cak Nun: ""Sambil menunggu Presiden mengucapkan belasungkawa atas meninggalnya enam rakyatnya, sekarang saatnya terjadi dialog e…",0
333,bersatulahnkri,"RT @rizieqdivist: Katanya rejim Jokowi lemah dan tidak tegas. Sekarang begitu dikerasi an ditegasi sampe terkaing², eh malah nuduh pmrth me…",0
